timestamp,sender,chat_id,status,message_preview,error
2026-01-21 22:42:54,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 22:45:02,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 22:45:10,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 22:45:18,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 22:45:26,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 22:47:34,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 22:47:42,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 22:47:50,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 22:47:58,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 22:50:06,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 22:50:14,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 22:50:22,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 22:50:30,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 22:52:38,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 22:52:46,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 22:52:54,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 22:53:02,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 22:55:10,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 22:55:18,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 22:55:26,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 22:55:34,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 22:57:42,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 22:57:50,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 22:57:58,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 22:58:06,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:00:14,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:00:22,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:00:30,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:00:38,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:02:46,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:02:54,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:03:02,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:03:10,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:05:18,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:05:26,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:05:34,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:05:42,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:07:50,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:07:58,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:08:06,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:08:14,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:10:22,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:10:30,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:10:38,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:10:46,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:12:54,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:13:02,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:13:10,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:13:18,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:15:26,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:15:34,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:15:42,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:15:50,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:17:59,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:18:07,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:18:15,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:18:23,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:20:31,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:20:39,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:20:47,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:20:55,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:23:03,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:23:11,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:23:19,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:23:27,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:25:35,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:25:43,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:25:51,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:25:59,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:28:07,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:28:15,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:28:23,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:28:31,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:30:39,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:30:47,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:30:55,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:31:03,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:33:11,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:33:19,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:33:27,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:33:35,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:35:43,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:35:51,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:35:59,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:36:07,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:38:15,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:38:23,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:38:31,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:38:39,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:40:47,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:40:55,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:41:03,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:41:11,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
2026-01-21 23:43:19,BOT,-1003301530947,FAILED,🛍️ **Chave De Impacto 320nm Com 2 Baterias Sem Escova**  🔗 https://mercadolivre.com/sec/1qS7avk  ✅ R...,Cannot send requests while disconnected
2026-01-21 23:43:27,BOT,-1003301530947,FAILED,🛍️ **Micro-Ondas Mondial 1200W MO-01-21-B**  🔗 https://mercadolivre.com/sec/2fiTYAs  ✅ Recomendação ...,Cannot send requests while disconnected
2026-01-21 23:43:35,BOT,-1003301530947,FAILED,🛍️ **Lavadora de Alta Pressão Lava Jato UWS2250 Lava Car Electrolux 2250PSI com 1800W Potencia Ultra...,Cannot send requests while disconnected
2026-01-21 23:43:43,BOT,-1003301530947,FAILED,🛍️ **Refletor Led Holofote 1000w Bivolt 6500k Preto Branco-frio**  🔗 https://mercadolivre.com/sec/1X...,Cannot send requests while disconnected
